,Codigo,Memoria Ram,Fecha,Precio,Almacenamiento,Nombre,Modelo,Procesador
2209,2000381708975,8GB,2021-10-01,749990,512 GB SSD,LENOVO YOGA SLIM 7I / INTEL® CORE™ I5 / 8GB RAM / 512GB SSD / INTEL IRIS XE / 14” FHD,Yoga Slim 7I,Intel Core i5
2210,2000383185378,16GB,2021-10-01,949990,512 GB SSD,LENOVO YOGA SLIM 7I / INTEL® CORE™ I7 / 16GB RAM / 512GB SSD / INTEL IRIS XE / 14” FHD,Yoga Slim 7i,Intel Core i7
2211,2000385223856,16GB,2021-10-01,919990,512 GB SSD,"DELL INSPIRON 14 7415 / AMD RYZEN™ 7 / 16GB RAM / 512GB SSD / AMD RADEON GRAPHICS / 14"" FHD",Inspiron 14 2-in-1 7415,AMD Ryzen™ 7
2212,2000385768548,16GB,2021-10-01,1099990,1 TB + 128 GB SSD,LENOVO LEGION 5 / AMD RYZEN™ 7 / 16GB RAM / 1TB + 128GB SSD / NVIDIA GEFORCE RTX 2060 / 15.6'' FHD,Legion 5,AMD Ryzen™ 7
2213,2000383568782,16GB,2021-10-01,1299990,512 GB SSD,"HP ZBOOK FIREFLY 15 G8 / INTEL® CORE™ I7 / 16GB RAM / 512GB SSD / NVIDIA T500 / 15.6"" FHD",ZBOOK FIREFLY 15 G8,Intel Core i7
2214,2000386402298,16GB,2021-10-01,1799990,1 TB SSD,ASUS ROG ZEPHYRUS G14 / AMD RYZEN™ 9 / 16GB RAM / 1TB SSD / NVIDIA GEFORCE RTX 3060 / 14'' WQHD,ROG Zephyrus G14,AMD Ryzen 9
2215,2000381884167,8GB,2021-10-01,869990,256 GB SSD,DELL VOSTRO 14 5402 / INTEL® CORE™ I7 / 8GB RAM / 256GB SSD / INTEL IRIS XE / 14” FHD,Vostro 14 5402,Intel Core i7
2216,2000382285000,16GB,2021-10-01,1299990,1 TB SSD,LENOVO YOGA 9I / INTEL® CORE™ I5 / 16GB RAM / 1TB SSD / INTEL IRIS XE / 14” 4K,Yoga 9I,Intel Core i5
2217,2000379361786,16GB,2021-10-01,1779990,512 GB SSD,"LENOVO LEGION 7I / INTEL® CORE™ I7 / 16GB RAM / 512GB SSD / NVIDIA GEFORCE RTX 2070 / 15.6"" FHD",Legion 7i,Intel Core i7
2218,MPM00033058038,4GB,2021-10-01,329990,500 GB,NOTEBOOK HP 240 G8 CELERON / N4020 / 4GB / 500GB / W10H,240 G8,Intel Celeron
2219,2319866,Memoria Ram no especificada,2021-10-01,299990,Almacenamiento no especificado,NOTEBOOK / LENOVO 14W / AMD A6 / 4GB RAM / 128GB SSD / FHD / W10P / 14'',Lenovo 14W,Procesador no especificado
2220,2317892,4GB,2021-10-01,339990,128 GB,DELL INSPIRION 15 3502 / INTEL N4020 / 4GB RAM / 128GB SSD / 15.6' HD / ULTRA DELGADA,Dell Inspiron 15 3502,Intel Celeron
2221,MPM00023468520,Memoria Ram no especificada,2021-10-01,449990,Almacenamiento no especificado,HP LAPTOP 14-DQ1043CL INTEL CORE I3-1005G1 8GB DDR4,HP Laptop 14-dq1043cl Intel Core i3-1005G1 1.2GHz 4MB 8GB DDR4-2666,Procesador no especificado
2222,2317891,4GB,2021-10-01,329990,128 GB,ASUS L510 / INTEL N4020 / 4GB RAM / 128GB SSD / 15.6' FHD,L510MA-DS04,Intel Celeron
2223,2317901,4GB,2021-10-01,229990,64 GB SSD,LENOVO 100E / AMD 3015E / 4GB RAM / 64GB / 11.6' HD / WIN 10 / BLUETOOTH / WEBCAM,100e,AMD E2
2224,2351214,8GB,2021-10-01,479990,256 GB SSD,NOTEBOOK LENOVO IDEAPAD 3 / INTEL I3 10 GEN/ 8GB RAM / 256GB SSD P/ PANTALLA 15.6' HD TÁCTIL,81WR,Intel Core i3
2225,MPM00031467106,Memoria Ram no especificada,2021-10-01,369990,Almacenamiento no especificado,NOTEBOOK IDEAPAD D330 INTEL 4GB RAM 64GB 10'' LENOVO,IdeaPad D330-10IGL,Procesador no especificado
2226,MPM00023468284,Memoria Ram no especificada,2021-10-01,339990,Almacenamiento no especificado,HP 14-FQ0013DX ATHLON 4GB DDR4 128GB SSD,Hp laptop,Procesador no especificado
2227,MPM00029949544,4GB,2021-10-01,139990,Almacenamiento no especificado,"CHROMEBOOK LENOVO THINKPAD 11E, 11.6', 4GB RAM, 16GB SSD TECLADO EN INGLÉS - REACONDICIONADO",Thinkpad 11E,Procesador no especificado
2228,MPM00030751916,8GB,2021-10-01,899990,Almacenamiento no especificado,"HP NOTEBOOK PAVILION GAMING / INTEL CORE I5 / 8GB RAM / 256GB SSD /NVDIA GEFORCE 1650 / FHD 15,6'",15-dk1033la,Procesador no especificado
2229,2345614,Memoria Ram no especificada,2021-10-01,499990,Almacenamiento no especificado,HP ELITEBOOK X360 G2 I5-7300U/ 8GB /256 SSD/REACONDICIONADO,HP EliteBook x360 1030 G2,Procesador no especificado
2230,2551690,Memoria Ram no especificada,2021-10-01,499990,Almacenamiento no especificado,HP LAPTOP 14-DQ2033CL I31115G4 256GB 8GB RAM REACONDICIONADO,HP Laptop 14-dq2033cl,Procesador no especificado
2231,2551689,Memoria Ram no especificada,2021-10-01,649990,Almacenamiento no especificado,HP 15-DY1076NR INTEL I5-1035G1 256GBREACONDICIONADO,HP 15-dy1076nr Intel i5-1035G1 256 SSD 8GB 15.6'' Reacondicionado,Procesador no especificado
2232,MPM00023535032,16GB,2021-10-01,1199990,1 TB HDD + 128 GB SSD,"HP PAVILION GAMING 15-DK1037LA INTEL CORE I7 / 16GB RAM / 1TB+ 128GB SSD /NVIDIA GTX 1660 TI/ 15,6'",15-DK1037LA,Intel Core i7
2233,MPM00033325839,8GB,2021-10-01,549990,256 GB,"NOTEBOOK DELL LATITUDE 5480 14”, CORE I5, 8GB RAM, 256GB SSD - REACONDICIONADO",DELL Latitude 5480,Intel Core i5
2234,2320037,Memoria Ram no especificada,2021-10-01,499000,Almacenamiento no especificado,NOTEBOOK LENOVO IDEAPAD 3 TOUCH INTEL CORE I3-10110U 15.6' HD 8GB - 256GB PCIE SSD - WEBCAM - WINDOWS 10,IDEAPAD 3,Procesador no especificado
2235,2540707,Memoria Ram no especificada,2021-10-01,499990,Almacenamiento no especificado,DELL INSPIRON 15-3502 15.6' HD LAPTOP 4GB/128SSD/NEGRO,Dell Inspiron 15-3502,Procesador no especificado
2236,2345615,Memoria Ram no especificada,2021-10-01,549990,Almacenamiento no especificado,.,DELL LATITUDE 7480,Procesador no especificado
2237,MPM00026886020,8GB,2021-10-01,899990,Almacenamiento no especificado,"HP NOTEBOOK PAVILION GAMING / AMD RYZEN™ 5 / 8GB RAM / 256GB SSD / NVIDIA® GEFORCE® GTX 1650 /15,6'",15-EC1026LA,Procesador no especificado
2238,MPM00030075682,8GB,2021-10-01,429990,Almacenamiento no especificado,"NOTEBOOK HP EB 840 G3, 14', CORE I5, 8GB RAM, 256GB SSD - REACONDICIONADO",ELITEBOOK 840 G3,Procesador no especificado
2239,MPM00027722220,4GB,2021-10-01,399990,128 GB SSD,IDEAPAD 3 15.6' HD CORE I3 4GB RAM 128GB SSD - REACONDICIONADO,IdeaPad 3,Intel Core i3
2240,MPM00031469464,Memoria Ram no especificada,2021-10-01,1119990,Almacenamiento no especificado,NOTEBOOK YOGA 7I CORE I5 11VA GEN 12GB RAM 512GB SSD + LÁPIZ,Yoga 7 14ITL5,Procesador no especificado
2241,MPM00030098882,8GB,2021-10-01,589990,512 GB,"NOTEBOOK DELL LATITUDE 5480, 14', CORE I7 - REACONDICIONADO",LATITUDE 5480,Intel Core i7
2242,2000380458338,12GB,2021-10-01,899990,512 GB SSD,"ACER NITRO 5 / INTEL® CORE™ I5 / 12GB RAM / 512GB SSD / NVIDIA GEFORCE GTX 1650 / 15.6""",Nitro 5,Intel Core i5
2243,2189012,16GB,2021-10-01,1019990,256 GB SSD,NOTEBOOK / LENOVO / THINKBOOK 13S GEN 2 / INTEL CORE I5 11VA GEN / 16GB RAM / 256GB SSD / WQXGA / 13'''' | GRIS,ThinkBook 13s,Intel Core i5
2244,MPM00024813656,8GB,2021-10-01,549990,128 GB SSD,NOTEBOOK DELL 13.3' FHD TOUCHSCREEN CORE I3- REACONDICIONADO,Dell TouchScreen,Intel Core i3
2245,MPM00033331908,16GB,2021-10-01,649990,256 GB,"NOTEBOOK TOSHIBA PORTEGE X20W-D 12,5”, CORE I5, 16GB RAM, 256GB SSD - REACONDICIONADO",PORTEGE X20W-D,Intel Core i5
2246,2510404,Memoria Ram no especificada,2021-10-01,299990,Almacenamiento no especificado,HP CHROMEBOOK 14A-NA0642CL/4GB RAM/ 32GB / REACONDICIONADO,Hp Chromebook 14a-na0642cl 4GB RAM 32GB SSD,Procesador no especificado
2247,2512633,Memoria Ram no especificada,2021-10-01,349990,Almacenamiento no especificado,HP 12-360X PROBOOK TOUCH/RAM 4GB / 64 GB SSD REACONDICIONADO,HP 12-360x probook touch,Procesador no especificado
2248,MPM00033333902,8GB,2021-10-01,699990,Almacenamiento no especificado,"NOTEBOOK LENOVO THINKPAD T470S 14”, CORE I7, 8GB RAM, 256GB SSD - REACONDICIONADO",THINKPAD T470S,Procesador no especificado
2249,MPM00024726970,8GB,2021-10-01,499990,128 GB SSD,NOTEBOOK DELL 13.3' HD CORE I3 8GB RAM - REACONDICIONADO,Dell HD,Intel Core i3
2250,2333986,Memoria Ram no especificada,2021-10-01,649990,Almacenamiento no especificado,HP 15-DA3020CY / I5 1035G1/2TB SATA/RAM 12GB/,HP 15-da3020cy,Procesador no especificado
2251,MPM00033333944,8GB,2021-10-01,579990,Almacenamiento no especificado,"NOTEBOOK HP ELITEBOOK 820 G3 12,5”, CORE I5, 8GB RAM, 256GB SSD - REACONDICIONADO",Elitebook 820 G3,Procesador no especificado
2252,MPM00033343406,8GB,2021-10-01,599990,Almacenamiento no especificado,"NOTEBOOK DELL LATITUDE 7480 14”, CORE I5, 8GB RAM, 256GB SSD - REACONDICIONADO",Latitude 7480,Procesador no especificado
2253,2543170,Memoria Ram no especificada,2021-10-01,1299990,Almacenamiento no especificado,DELL G5 15-5500 / I7-10750H 16GB/512SSD/GTX1660TI 6GB/W10H,Dell Gamer G5 15-5500 i7-10750H,Procesador no especificado
2254,2317902,8GB,2021-10-01,779990,512 GB SSD,LENOVO YOGA C740 / INTEL I5 / 8GB RAM / 512GB SSD / 32GB OPTANE / 15.6' FHD TACTIL / CONVERTIBLE 2 EN 1,81TD0078US,Intel Core i5
2255,MPM00033401628,8GB,2021-10-01,649990,Almacenamiento no especificado,"NOTEBOOK TOSHIBA PORTEGE Z30T-C 13.3”, CORE I7, 8GB RAM, 256GB SSD - REACONDICIONADO",PORTEGE Z30T-C,Procesador no especificado
2256,2528970,8GB,2021-10-01,969990,256 GB SSD,NOTEBOOK HP ELITEBOOK X360 1030 G4 I7-8665U 13 8GB RAM 256 GB SSD,x360 1030 G4,Intel Core i7
2257,MPM00033513636,8GB,2021-10-01,749990,Almacenamiento no especificado,"NOTEBOOK DELL LATITUDE 7490 14”, CORE I5, 8GB RAM, 256GB SSD - REACONDICIONADO",LATITUDE 7490,Procesador no especificado
2258,2000379361793,32GB,2021-10-01,2399990,1 TB SSD,"LENOVO LEGION 7I / INTEL® CORE™ I7 / 32GB RAM / 1TB SSD / NVIDIA GEFORCE RTX 2080 / 15.6"" FHD",Legion 7i,Intel Core i7
2259,MPM00030475192,8GB,2021-10-01,1345990,256 GB SSD,HP ELITEBOOK X360 1030 G4 I5 W10P DOCKING G5 LAPIZ,X360 1040 G4,Intel Core i5
2260,MPM00030475618,8GB,2021-10-01,1452990,512 GB SSD,"HP ELITEBOOK X360 1040 G6 I5 W10PRO, DOCKING LAPIZ",X360 1040 G6,Intel Core i5
2261,2189014,Memoria Ram no especificada,2021-10-01,3319990,Almacenamiento no especificado,NOTEBOOK / LENOVO / THINKPAD X1 FOLD / INTEL CORE I5 NON-VPRO / 8GB RAM / 512GB SSD / QXGA / 13'',"ThinkPad X1 Fold (13.3”, Intel)",Procesador no especificado
2262,MPM00033459856,8GB,2021-10-01,899990,Almacenamiento no especificado,"NOTEBOOK DELL PRECISION 7520 15,6”, CORE I7, 8GB RAM, 256GB SSD - REACONDICIONADO",Modelo no especificado,Procesador no especificado
2263,MPM00030475046,16GB,2021-10-01,1899990,256 GB SSD,HP ELITEBOOK X360 100 G7 I5 WIN10 PRO,X360 100 G7,Intel Core i5
2264,MPM00030475142,8GB,2021-10-01,1345990,256 GB SSD,HP ELITEBOOK X360 1030 G4 I5 8GB 256SSD WIN 10 PRO,X360 1030 G4,Intel Core i5
2265,MPM00033459880,16GB,2021-10-01,749990,Almacenamiento no especificado,"NOTEBOOK DELL LATITUDE 7490 14”, CORE I5, 16GB RAM, 256GB SSD - REACONDICIONADO",Latitude 7490,Procesador no especificado
2266,2528965,16GB,2021-10-01,2589990,1 TB SSD,NOTEBOOK DELL XPS 13 9310 13.4” TOUCH I7-1185G7 16GB RAM 1TB SSD W10PRO G3A PROSUPPORT,XPS 9310,Intel Core i7
2267,MPM00033589332,32GB,2021-10-01,999990,Almacenamiento no especificado,"NOTEBOOK DELL PRECISION 7520 15,6”, CORE I7, 32GB RAM, 256GB SSD - REACONDICIONADO",Modelo no especificado,Procesador no especificado
2268,MPM00027028366,8GB,2021-10-01,899990,256 GB SSD,"NOTEBOOK HP PROBOOK 445 G7 AMD RYZEN 5 14 8GB RAM, 256GB SSD, WIN10PRO",153N9LT,AMD Ryzen™ 5
2269,2285668,4GB,2021-10-01,219990,32 GB SSD,NOTEBOOK LENOVO CHROMEBOOK N22 REACONDICIONADO NEGRO,N22,Intel Celeron
2270,MPM00011268588,4GB,2021-10-01,599990,256 GB,"NOTEBOOK LENOVO V14-IIL I5-1035G1, 4GB RAM, 256GB SSD, 14' HD, W10H",82C400E8CL,Intel Core i5
2271,2134851,4GB,2021-10-01,449990,1 TB,"NOTEBOOK DELL VOSTRO 3400, I3 1115G4, RAM 4GB, HDD 1 TB, SIN SISTEMA OPERATIVO. 14",PG72Y,Intel Core i3
2272,2000381301718,8GB,2021-10-01,749990,256 GB SSD,"MSI MODERN 14 B10MW / INTEL® CORE™ I5 / 8GB RAM / 256GB SSD / INTEL UHD GRAPHICS 620 / 14"" FHD",MODERN 14 B10MW,Intel Core i5
2273,MPM00022052212,8GB,2021-10-01,429990,256 GB SSD,NOTEBOOK CHUWI COREBOOK PRO INTEL I3-6157U/ 8GB RAM / 256GB SSD/ 13'/ W10H,CoreBookPro,Intel Core i3
2274,MPM00023683188,8GB,2021-10-01,339990,256 GB SSD,"NOTEBOOK CHUWI HEROBOOK PRO INTEL N4020/ 8GB/ 256GB SSD/14,1'/W10",Herobook Pro,Intel Celeron
2275,2079713,6GB,2021-10-01,299990,128 GB SSD,"NOTEBOOK CHUWI 2 EN 1 TOUCH HI10X, CELERON, 6GB RAM, 128GB EMMC,10.1, W10H | CHUWI",Hi10 X,Intel Celeron
2276,2194339,8GB,2021-10-01,369990,256 GB,"NOTEBOOK BMAX CONVERTIBLE Y11 INTEL CELERON N4120, 8GB, 256GB SSD, WIN10,11.6' | BMAX",MaxBookY11,Intel Celeron
2277,MPM00015078940,4GB,2021-10-01,529990,256 GB,"NOTEBOOK LENOVO V14-IIL I5-1035G1,RAM 4 GB,256GB SSD, 14'HD SIN SISTEMA OPERATIVO",82C400ECCL,Intel Core i5
2278,MPM00024811528,16GB,2021-10-01,889990,256 GB SSD,"NOTEBOOK DELL LATITUDE 3400 INTEL CORE I7 8565U,16 GB DDR4, 256 GB SSD, NVIDIA GEFORCE MX130, 14, W10P",Latitude 3400,Intel Core i7
2279,1736466,4GB,2021-10-01,279990,500 GB,LAPTOP HP 240 G7 CELERON N4020 4GB RAM 500 GB 14 HD SIN SISTEMA OPERATIVO,1D0F9LT,Intel Celeron
2280,1922782,8GB,2021-10-01,609990,256 GB,"NOTEBOOK DELL VOSTRO 3400, I5 1135G7, RAM 8GB, SSD 256, SIN SISTEMA OPERATIVO. 14 FHD",V28YR,Intel Core i5
2281,MPM00028633580,Memoria Ram no especificada,2021-10-01,469990,Almacenamiento no especificado,"NOTEBOOK HP 348 G7, INTEL I3-10110U, 4GB, 1TB, LED 14', W10H",348 G7,Procesador no especificado
2282,MPM00027415632,Memoria Ram no especificada,2021-10-01,399990,Almacenamiento no especificado,NOTEBOOK HP 240 G8 INTEL CORE I3-1005G1/ 4GB/ 1TB/ 14'/ W10H,Modelo no especificado,Procesador no especificado
2283,2202614,4GB,2021-10-01,339990,128 GB,"NOTEBOOK DYNABOOK TECRA A40 G1400, INTEL CELERON 5205U/ 4GB RAM/ 128GB SSD/ 14'/ W10P",TECRAA40G,Intel Celeron
2284,2190896,Memoria Ram no especificada,2021-10-01,89990,Almacenamiento no especificado,GABINETE CORSAIR SPEC 05 - BLACK CON FUENTE DE APODER DE CV550,SPEC-05,Procesador no especificado
2285,MPM00021006923,Memoria Ram no especificada,2021-10-01,399990,Almacenamiento no especificado,"NOTEBOOK HP 250 G7 I3-1005G1, 4GB,1TB, 15.6, SIN SISTEMA OPERATIVO",250 g7,Procesador no especificado
2286,MPM00019004570,Memoria Ram no especificada,2021-10-01,549990,Almacenamiento no especificado,"NOTEBOOK DELL VOSTRO 3401 I3 1005G1, RAM 4GB, DISCO 1TB, 14' WIN10H",MP9FD,Procesador no especificado
2287,MPM00028624768,8GB,2021-10-01,2099990,512 GB SSD,"NOTEBOOK GAMER AERO OLED I7-10870H, 8GB, 512GB SSD, RTX 3060 6GB,W10H",aero15oledkc-8la5130sh,Intel Core i7
2288,MPM00032935486,Memoria Ram no especificada,2021-10-01,1249990,Almacenamiento no especificado,DELL GAMER G3 15-3500 16GB RAM 1TB SSD REACONDICIONADO,Dell Gamer G3 15-3500,Procesador no especificado
2289,2000385161783,8GB,2021-10-01,799990,256 GB SSD,"HP PAVILION LAPTOP 13-BB0004LA / INTEL® CORE™ I7 / 8GB RAM / 256GB SSD / INTEL IRIS XE / 13.3"" FHD",13-BB0004LA,Intel Core i7
2290,2000384496824,4GB,2021-10-01,449990,1 TB,"HP 348 G7 / INTEL® CORE™ I3 / 4GB RAM / 1TB / INTEL UHD GRAPHICS / 14""",348 G7,Intel Core i3
2291,2000384495032,8GB,2021-10-01,719990,512 GB SSD,"ASUS ZENBOOK 13 UM325SA / AMD RYZEN™ 5 / 8GB RAM / 512GB SSD / AMD RADEON GRAPHICS / 13.3"" OLED",UM325SA,AMD Ryzen™ 5
2292,2000381517553,16GB,2021-10-01,1349990,512 GB SSD,"HP ZBOOK FIREFLY 14 G7 / INTEL® CORE™ I5 / 16GB RAM / 512GB SSD / NVIDIA QUADRO P520 / 14""",Zbook Firefly 14 G7,Intel Core i5
2293,2000385116028,16GB,2021-10-01,1119990,1 TB SSD,"LENOVO IDEAPAD 5 PRO / INTEL® CORE™ I7 / 16GB RAM / 1TB SSD / NVIDIA GEFORCE MX450 / 16"" WQXGA",IDEAPAD 5 PRO,Intel Core i7
2294,2000385135586,8GB,2021-10-01,799990,512 GB SSD,"ASUS LAPTOP X415EA-EB067T / INTEL® CORE™ I7 / 8GB RAM / 512GB SSD / INTEL UHD GRAPHICS / 14"" FHD",X415EA-EB067T,Intel Core i7
2295,2000380929722,8GB,2021-10-01,829990,256 GB SSD,"HP ENVY 13-BA1123LA / INTEL® CORE™ I5 / 24GB (16GB INTEL® OPTANE™ + 8GB RAM) /256GB SSD/INTEL IRIS XE/13.3"" / WINDOWS 10",13-BA1123LA,Intel Core i5
2296,2000383668956,16GB,2021-10-01,1069990,512 GB SSD,HUAWEI MATEBOOK X / INTEL® CORE™ I5 / 16GB RAM / 512GB SSD / INTEL UHD GRAPHICS / 13'',MATEBOOK X,Intel Core i5
2297,2000383668970,16GB,2021-10-01,1499990,1 TB SSD,HUAWEI MATEBOOK X PRO / INTEL® CORE™ I7 / 16GB RAM / 1TB SSD / INTEL IRIS XE / 13.9'',MATEBOOK XPRO,Intel Core i7
2298,2000379236244P,16GB,2021-10-01,1999990,1 TB SSD,"MACBOOK PRO RETINA TBAR / INTEL® CORE™ I5 / 16GB RAM / 1TB SSD / INTEL IRIS PLUS / 13.3""",Modelo no especificado,Intel Core i5
2299,2000379795598,8GB,2021-10-01,1149990,1 TB + 128 GB SSD,"LENOVO LEGION 5I / INTEL® CORE™ I7 / 8GB RAM / 1TB + 128GB SSD / NVIDIA GEFORCE GTX 1660 TI / 15.6"" FHD",Legion 5,Intel Core i7
2300,2000379832996,8GB,2021-10-01,629990,256 GB SSD,"LENOVO YOGA SLIM 7 / AMD RYZEN™ 5 / 8GB RAM / 256GB SSD / 14"" FHD",Yoga Slim 7,AMD Ryzen™ 5
2301,MPM00026115000,16GB,2021-10-01,1599989,512 GB,LENOVO NOTEBOOK WS P43S CORE 17 8665U 16GB 512GB SSD M.2,ThinkPad P43s,Intel Core i7
2302,MPM00024724458,4GB,2021-10-01,539990,Almacenamiento no especificado,NOTEBOOK DELL LATITUDE 7480 14' CORE I5 - REACONDICIONADO,Latitude 7480,Procesador no especificado
2303,2283799,Memoria Ram no especificada,2021-10-01,219990,Almacenamiento no especificado,NOTEBOOK ASUS CHROMEBOOK C200 REACONDICIONADO,C200,Procesador no especificado
2304,1847732,8GB,2021-10-01,999999,256 GB,NOTEBOOK ASUS B2 B2451FA-EK0343R I5 256GB 8GB W10P,90NX02N1-M04410,Intel Core i5
2305,2523637,Memoria Ram no especificada,2021-10-01,1247864,Almacenamiento no especificado,"HP PROBOOK 450 G7, I7-10510U, 512 GB SSD, 8 GB RAM, PANTALLA HD 15,6', GEFORCEMX250(2GB), PLATA",450 G7,Procesador no especificado
2306,2265393,4GB,2021-10-01,479990,1 TB,"NOTEBOOK DELL INSPIRON 14 3493 INTEL CORE I3 1005G1, 4GB RAM, 1TB DDH, 14, HD",DELL3493WINDOW,Intel Core i3
2307,2428301,2GB,2021-10-01,219990,32 GB,NOTEBOOK HP CHROMEBOOK 14-Q001LA 32GB W10 NEGRO REACONDICIONADO,CHROMEBOOK 14-q001la,Intel Celeron
2308,2234475,4GB,2021-10-01,299990,500 GB,NOTEBOK HP 240 CELERON N4020 4GB 500GB SIN SISTEMA OPERATIVO,1D0F9LT,Intel Celeron
2309,2205056,Memoria Ram no especificada,2021-10-01,355990,Almacenamiento no especificado,"NOTEBOOK ASUS E410MA BV037T INTEL CELERON N4020 14¿ – 4GB, 64GB EMMC",E410MA BV037T,Procesador no especificado
2310,2523382,Memoria Ram no especificada,2021-10-01,992631,Almacenamiento no especificado,"HP PROBOOK 450 G7, I5-10210U, 1 TB HDD, 4 GB RAM, PANTALLA HD 15,6', PLATA",450 G7,Procesador no especificado
2311,MPM00030314742,Memoria Ram no especificada,2021-10-01,689990,Almacenamiento no especificado,HP LAPTOP 348 G7 2E4U1LT / I3-10110U / 4GB RAM / 1TB HDD / W10H / 14',2E4U1LT,Procesador no especificado
2312,1844048,8GB,2021-10-01,690900,1 TB,NOTEBOOK HP 240 I5-1035 8GB 1TB WIN10P,151D9LT-M,Intel Core i5
2313,2174523,8GB,2021-10-01,599990,1 TB,NOTEBOOK DELL VOSTRO 3400 I3-1120G4 8GB 1TB W10PRO 14´´,6HP6V,Intel Core i3
2314,MPM00014617070,8GB,2021-10-01,1514990,512 GB,NOTEBOOKS LENOVO T490 I5-10210 8GB DDR4 512GB SSD W10P,lenovo T490,Intel Core i5
2315,2550952,Memoria Ram no especificada,2021-10-01,814900,Almacenamiento no especificado,"NOTEBOOK ACER SWIFT 3, AMD RYZEN 7, 8GB RAM, 512GB SSD, 14' (1920X1080), AMD RADEON 7, WIN10",Swift 3,Procesador no especificado
2316,MPM00017543995,8GB,2021-10-01,699999,256 GB SSD,ASUS ZENBOOK Q407IQ AMD RYZEN™ 5 256GB SSD 8GB 14' FHD WIN10 NVIDIA® GTX MX350,ZENBOOK,AMD Ryzen™ 5
2317,2315903,16GB,2021-10-01,889900,512 GB,NOTEBK LENOVO IDEAPAD 5 14IIL05 I7-1065 16GB 512GB WPRO,81YH004QCL,Intel Core i7
2318,2497067,Memoria Ram no especificada,2021-10-01,309990,Almacenamiento no especificado,LENOVO IDEAPAD S145 INTEL® CELERON® N4000 4GB RAM 500GB INTEGRADA 14,Ideapad S145,Procesador no especificado
2319,MPM00031682742,8MB,2021-10-01,859990,256 GB,DELL VOSTRO 5402 I5-1135G7 8GB 256GB SSD WIN10P,Vostro 3400,Intel Core i5
2320,MPM00023468202,Memoria Ram no especificada,2021-10-01,299990,Almacenamiento no especificado,ELITEBOOK HP STREAM 14' REACONDICIONADO /CELERON N4000,Notebook,Procesador no especificado
2321,MPM00031681445,8MB,2021-10-01,640990,1 TB,DELL VOSTRO 3400 14 I3 8GB 1TB WIN10 PRO,Vostro 3400,Intel Core i3
2322,2315776,16GB,2021-10-01,929900,256 GB,NOTEBOOK LENOVO TP L14 I5-10210U 16GB 256GB W10P,20U2S00A00-M,Intel Core i5
2323,2321130,Memoria Ram no especificada,2021-10-01,649990,Almacenamiento no especificado,HP 15-DA3016CY /I5 -1035G1 /2TB/ 16 GB / REACONDICIONADO,HP Laptop 15-da3016cy,Procesador no especificado
2324,MPM00033050240,8MB,2021-10-01,765990,Almacenamiento no especificado,DELL VOSTRO 3400 14 I5-1135G7 8GB RAM 256GB SSD W10PRO,Vostro 3401,Procesador no especificado
2325,2523371,Memoria Ram no especificada,2021-10-01,786699,Almacenamiento no especificado,"DELL VOSTRO 3400, I3-1115G4, 1 TB HDD, 8 GB RAM, PANTALLA HD 14', NEGRO",3400,Procesador no especificado
2326,MPM00021063628,Memoria Ram no especificada,2021-10-01,599000,Almacenamiento no especificado,NOTEBOOK HP PROBOOK 650 G2 15.6” INTEL CORE I5 8GB 256GB SSD WEBCAM WINDOWS 10 PRO REACONDICIONADO GRADO A,650 G2,Procesador no especificado
2327,MPM00028110936,Memoria Ram no especificada,2021-10-01,529000,Almacenamiento no especificado,NOTEBOOK LENOVO THINKPAD T440P 14' INTEL CORE I7 8GB 256GB SSD WIN10 REACONDICIONADO GRADO A,ThinkPad T440p,Procesador no especificado
2328,2521828,8GB,2021-10-01,699990,512 GB SSD,NOTEBOOK DELL INSPIRON 3505 R7 8GB RAM 512GB W10,INSPIRON 3505,AMD Ryzen™ 7
2329,2234477,Memoria Ram no especificada,2021-10-01,564900,Almacenamiento no especificado,NOTEBOOK HP 348 G7 I3-10110U 1TB 4GB W10HOME 14´´,2E4U1LT,Procesador no especificado
2330,2315775,16GB,2021-10-01,1029900,256 GB,NOTEBOOK LENOVO L14 I7-10510U 16GB 256GB W10P,20U2S1TM00-M,Intel Core i7
2331,MPM00016126138,8GB,2021-10-01,389990,128 GB,ELITEBOOK HP G2 PROBOOK REACONDICIONADO 8GB RAM / 128GB SSD,G2 PROBOOK,No Aplica
2332,2523638,Memoria Ram no especificada,2021-10-01,1520684,Almacenamiento no especificado,"HP PAVILION GAMING 15, RYZEN7-4800H, 512 GB SSD, 8 GB RAM, PANTALLA FHD 15', GTX 1650TI (4GB), NEGRO",Pavilion Gaming 15-ec1038la,Procesador no especificado
2333,2485006,4GB,2021-10-01,539990,128 GB SSD,"NOTEBOOK ASUS VIVOBOOK X413E - I3, 128GB SSD, 4GB, 14",VivoBook X413e,Intel Core i3
2334,2428299,8GB,2021-10-01,859990,1 TB,NOTEBOOK DELL LATITUDE 5400 8GB RAM 1TB INTEL CORE I5 WINDONWS 10 PRO NEGRO,LATITUDE 5400,Intel Core i5
2335,MPM00025578952,Memoria Ram no especificada,2021-10-01,355990,Almacenamiento no especificado,"NOTEBOOK HP 240 G7 INTEL CELERON N4020 - 4GB RAM, 500GB HDD, FREEDOS",1D0F9LT#ABM,Procesador no especificado
